id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
245735302,,,,,,,,,,,,,,,,,
245735303,,,,,,,,,,,,,,,,,
245735304,,,,,,,,,,,,,,,,,
245735305,,,,,,,,,,,,,,,,,
245735306,,,,,,,,,,,,,,,,,
245735307,,,,,,,,,,,,,,,,,
245735308,,,,,,,,,,,,,,,,,
245735309,,,,,,,,,,,,,,,,,
245735310,,,,,,,,,,,,,,,,,
245735311,,,,,,,,,,,,,,,,,
245735312,,,,,,,,,,,,,,,,,
245735313,,,,,,,,,,,,,,,,,
245735314,,,,,,,,,,,,,,,,,
245735315,,,,,,,,,,,,,,,,,
245735410,,,,,,,,,,,,,,,,,
245735411,,,,,,,,,,,,,,,,,
245735412,,,,,,,,,,,,,,,,,
245735413,,,,,,,,,,,,,,,,,
245735414,,,,,,,,,,,,,,,,,
245735415,,,,,,,,,,,,,,,,,
245735416,,,,,,,,,,,,,,,,,
245735417,,,,,,,,,,,,,,,,,
245735418,,,,,,,,,,,,,,,,,
245735419,,,,,,,,,,,,,,,,,
245735420,,,,,,,,,,,,,,,,,
245735421,,,,,,,,,,,,,,,,,
245735422,,,,,,,,,,,,,,,,,
245735423,,,,,,,,,,,,,,,,,
245735826,,,,,,,,,,,,,,,,,
245735827,,,,,,,,,,,,,,,,,
245735828,,,,,,,,,,,,,,,,,
245735829,,,,,,,,,,,,,,,,,
245735830,,,,,,,,,,,,,,,,,
245735831,,,,,,,,,,,,,,,,,
245735832,,,,,,,,,,,,,,,,,
245735833,,,,,,,,,,,,,,,,,
245735834,,,,,,,,,,,,,,,,,
245735835,,,,,,,,,,,,,,,,,
245735836,,,,,,,,,,,,,,,,,
245735837,,,,,,,,,,,,,,,,,
245735838,,,,,,,,,,,,,,,,,
245735839,,,,,,,,,,,,,,,,,
245735840,,,,,,,,,,,,,,,,,
245735841,,,,,,,,,,,,,,,,,
245735842,,,,,,,,,,,,,,,,,
245735843,,,,,,,,,,,,,,,,,
245735844,,,,,,,,,,,,,,,,,
245735845,,,,,,,,,,,,,,,,,
245735846,,,,,,,,,,,,,,,,,
245735860,,,,,,,,,,,,,,,,,
245735861,,,,,,,,,,,,,,,,,
245735862,,Od,,,,,,,,,,,,,,,
245735863,,,,,,,,,,,,,,,,,
245735880,,,,,,,,,,,,,,,,,
245735881,,,,,,,,,,,,,,,,,
245735882,,,,,,,,,,,,,,,,,
245735883,,,,,,,,,,,,,,,,,
245735884,,,,,,,,,,,,,,,,,
245735885,,,,,,,,,,,,,,,,,
245735886,,,,,,,,,,,,,,,,,
245735887,,,,,,,,,,,,,,,,,
245735888,,,,,,,,,,,,,,,,,
245735889,,,,,,,,,,,,,,,,,
245735890,,,,,,,,,,,,,,,,,
245735891,,,,,,,,,,,,,,,,,
245735892,,,,,,,,,,,,,,,,,
245735893,,,,,,,,,,,,,,,,,
245735894,,,,,,,,,,,,,,,,,
245735895,,,,,,,,,,,,,,,,,
245735960,,,,,,,,,,,,,,,,,
245735961,,,,,,,,,,,,,,,,,
245735962,,,,,,,,,,,,,,,,,
245735963,,,,,,,,,,,,,,,,,
245735964,,,,,,,,,,,,,,,,,
245735965,,,,,,,,,,,,,,,,,
245735967,,,,,,,,,,,,,,,,,
245735968,,,,,,,,,,,,,,,,,
251531167,tertiary,Γεωργί�,no,,2,,,,,,,,,,,,
251531168,tertiary,Στρατάρχ�,yes,,2,50,,,,,,,,,,,
251784061,,,,,,,,,,,,,,,,,
251784062,,,,,,,,,,,,,,,,,
251784063,,,,,,,,,,,,,,,,,
251784064,,,,,,,,,,,,,,,,,
251784065,service,,,,,,,,,,,,,,,,
251784066,service,,,,,,,,,,,,,,,,
251784067,residential,Αυλίδος,yes,,1,,,,,,,,,,,,
251784675,,,,,,,,,,,,,,,,,
251784676,,,,,,,,,,,,,,,,,
251784677,,,,,,,,,,,,,,,,,
251784679,,,,,,,,,,,,,,,,,
251784680,,,,,,,,,,,,,,,,,
251784681,,,,,,,,,,,,,,,,,
251784682,,,,,,,,,,,,,,,,,
251784683,,,,,,,,,,,,,,,,,
251784685,,,,,,,,,,,,,,,,,
251784687,,,,,,,,,,,,,,,,,
251784688,,,,,,,,,,,,,,,,,
251784690,,,,,,,,,,,,,,,,,
251784691,,,,,,,,,,,,,,,,,
251784693,,,,,,,,,,,,,,,,,
251784694,,,,,,,,,,,,,,,,,
251784695,,,,,,,,,,,,,,,,,
251784696,,,,,,,,,,,,,,,,,
251784697,,,,,,,,,,,,,,,,,
251784698,,,,,,,,,,,,,,,,,
251784700,,,,,,,,,,,,,,,,,
251785305,,,,,,,,,,,,,,,,,
251785306,,,,,,,,,,,,,,,,,
251785307,,,,,,,,,,,,,,,,,
251785308,,,,,,,,,,,,,,,,,
251785309,,,,,,,,,,,,,,,,,
251785310,,,,,,,,,,,,,,,,,
251785707,,,,,,,,,,,,,,,,,
251785708,,,,,,,,,,,,,,,,,
251785710,,,,,,,,,,,,,,,,,
251787108,residential,Θεοδάμαντος,yes,,1,,,,,,,,,,,,
253633731,,Κοινόχρηστ�,,,,,,,,,,,,,,,
259803253,primary,Βασιλίσσ�,no,yes,4,30,,,,,,,,,,,
262951426,service,,,,,,,,,,,,,,,,
262951427,steps,,,,,,,,,,,,,,,,
262951428,steps,,,,,,,,,,,,,,,,
262951429,footway,,,,,,,,,,,,,,,,
262951430,footway,,,,,,,,,,,,,,,,
262951431,,,,,,,,,,,,,,,,,
262951432,,,,,,,,,,,,,,,,,
263198911,residential,Δαμασίππου,yes,,1,,,,,,,,,,,,
263198912,steps,,,,,,,,,,,,,,,,
263198913,residential,Δαμασίππου,,,,,,,,,,,,,,,
263198914,residential,Μαικήνα,no,,,,,,,,,,,,,,
263895865,path,,,,,,,,,,,,,,,,
264706467,,,,,,,,,,,,,,,,,
265534583,tertiary,Αλέξανδρ�,yes,,1,,,,,,,,,,,,
265534587,residential,Ανακρέοντος,yes,,1,,,,,,,,,,,,
265534588,residential,Ανακρέοντος,yes,,1,,,,,,,,,,,,
265534589,residential,Ανακρέοντος,yes,,1,,,,,,,,,,,,
265534603,residential,Καλλιστράτους,yes,,,,,,,,,,,,,,
265534604,residential,Καλλιστράτους,yes,,1,,,,,,,,,,,,
265534606,residential,Λοχαγ�,yes,,1,,,,,,,,,,,,
265534610,residential,Μαικήνα,yes,,1,30,,,,,,,,,,,
265534615,residential,Βακτριανής,yes,,1,,,,,,,,,,,,
265534618,residential,Βακτριανής,yes,,1,,,,,,,,,,,,
265534624,pedestrian,Υδάσπου,,,,,,,,,,,,,,,
265534635,residential,Αδελφ�,yes,,1,,,,,,,,,,,,
265534636,pedestrian,Αράδου,yes,,,,,,,,,,,,,,
265534652,tertiary,Γεωργί�,,,,,,,,,,,,,,,
265534666,residential,Πολυφήμου,yes,,1,,,,,,,,,,,,
265534668,residential,Σταυραετού,yes,,1,,,,,,,,,,,,
265534669,tertiary,Χαράλαμπ�,no,,2,,,,,,,,,,,,
265534670,tertiary,Χαράλαμπ�,no,,2,,,,,,,,,,,,
265534675,,,,,,,,,,,,,,,,,
265534682,,,,,,,,administrative,,,,,,,,,
265534684,pedestrian,,,,,,,,,,,,,,,,
265534689,,,,,,,,,,,,,,,,,
265534702,,,,,,,,,,,,,,,,,
265534703,,,,,,,,administrative,,,,,,,,,
265887574,unclassified,,yes,,,,,,,,,,,,,,
265887575,,,,,,,,administrative,,,,,,,,,
265887577,,,,,,,,administrative,,,,,,,,,
267066380,tertiary,Στρατάρχ�,yes,,1,50,,,,,,,,,,,
267066381,secondary,Ούλ�,yes,,2,,,,,,,,,,,,
267066382,secondary,Ούλ�,yes,,2,,,,,,,,,,,,
267066385,tertiary,Παπαδιαμαντοπούλου,yes,,1,30,,administrative,,,,,,,,,
267066386,residential,Ταξίλου,yes,,1,30,,,,,,,,,,,
267066387,residential,Αλκαίου,yes,,,,,,,,,,,,,,
267066392,footway,,no,,,,,,,,,,,,,,
267275127,,,,,,,,,,,,,,,,,
267275129,,,,,,,,,,,,,,,,,
267275143,,,,,,,,,,,,,,,,,
267275145,,,,,,,,,,,,,,,,,
269614531,,,,,,,,,,,,,,,,,
269614532,,,,,,,,,,,,,,,,,
269614535,,,,,,,,,,,,,,,,,
269614540,,,,,,,,,,,,,,,,,
269614543,residential,Γιαννοπουλου,yes,,1,,,,,,,,,,,,
269615414,,,,,,,,,,,,,,,,,
269616556,,,,,,,,,,,,,,,,,
269616557,,,,,,,,,,,,,,,,,
272277598,,Πλατε�,,,,,,,,,,,,,,,
278769662,,,,,,,,,,,,,,,,,
278769672,,,,,,,,,,,,,,,,,
280664587,pedestrian,Φιλήμον�,,,,,,,,,,,,,,,
280664593,,,,,,,,,,,,,,,,,
280664594,,,,,,,,,,,,,,,,,
280664596,,,,,,,,,,,,,,,,,
282360252,pedestrian,Πάργας,,,,,,,,,,,,,,,
282433034,residential,Αναγνωστοπούλου,,,,,,,,,,,,,,,
282433035,residential,Αναγνωστοπούλου,no,,,,,,,,,,,,,,
282433111,residential,Αραχώβης,yes,,,,,,,,,,,,,,
282753048,footway,,,,,,,,,,,,,,,,
282753049,pedestrian,Αχαιού,,,,,,,,,,,,,,,
284063439,pedestrian,Μεθώνης,,,,,,,,,,,,,,,
284063440,pedestrian,Μεθώνης,,,,,,,,,,,,,,,
284166263,,C,,,,,,,,,,,,,,,
284174992,primary,Βασιλίσσ�,yes,yes,2,30,,,,,,,,,,,
284174996,tertiary,Ριζάρη,,,,,,,,,,,,,,,
284175000,tertiary,Ριζάρη,,,2,,,,,,,,,,,,
284467747,,Γαλλι�,,,,,,,,,,,,,,,
285757489,,,,,,,,,,,,,,,,,
285774721,,,,,,,,,,,,,,,,,
285774722,,Παθολογι�,,,,,,,,,,,,,,,
286012220,,,,,,,,,,,,,,,,,
286012222,steps,,,,,,,,,,,,,down,,,
286012224,pedestrian,,,,,,,,,,,,,,,,
286012225,footway,,,,,,,,,,,,,,,,
286012226,,Άγαλ�,,,,,,,,,,,,,,,
286012227,,,,,,,,,,,,,,,,,
286012229,,,,,,,,,,,,,,,,,
286012235,,,,,,,,,,,,,,,,,
286090608,,,,,,,,,,,,,,,,,
286090609,,,,,,,,,,,,,,,,,
286090610,,,,,,,,,customers,,,,,,,,
286090611,footway,,,,,,,,,,,,,,,,
286090612,service,,,,,,,,,,,,,,,,
286090613,service,,,,,,,,,,,,,,,,
286090614,footway,,,,,,,,,,,,,,,,
286090615,,,,,,,,,,,,,,,,,
286090616,,,,,,,,,,,,,,,,,
286090617,,,,,,,,,,,,,,,,,
286090618,,,,,,,,,,,,,,,,,
286090620,,,,,,,,,,,,,,,,,
286090621,,,,,,,,,,,,,,,,,
286090622,,,,,,,,,,,,,,,,,
286090623,,,,,,,,,,,,,,,,,
286090624,,,,,,,,,,,,,,,,,
286090625,,,,,,,,,,,,,,,,,
286090626,,,,,,,,,,,,,,,,,
286296118,,Αιγινήτε�,,,,,,,,,,,,,,,
288179228,residential,Φαραντάτων,yes,,1,,,,,,,,,,,,
288179423,,,,,,,,,,,,,,,,,
292869468,,,,,,,subway,,,,,yes,,,,,
295024096,residential,Πρατίνου,yes,,,,,,,,,,,,,,
295024099,residential,Αστυδάμαντος,yes,,,,,,,,,,,,,,
295056174,primary,Βασιλέ�,yes,yes,3,,,,,,,,,,,,
295056175,primary,Βασιλέ�,yes,yes,3,,,,,,,,,,,,
295056176,primary,Βασιλέ�,yes,yes,3,,,,,,,,,,,,
295056177,tertiary,Ριζάρη,,,2,,,,,,,,,,,,
295056178,primary,Βασιλέ�,yes,yes,3,,,,,,,,,,,,
295056180,primary,Βασιλίσσ�,yes,yes,2,30,,,yes,,,,,,,,
295056184,primary,Βασιλίσσ�,no,yes,4,30,,,,,,,,,,,
295056187,tertiary,Κουμπάρη,yes,,2,,,,,,,,,,,,
295059514,tertiary,Πλατε�,yes,,1,,,,,,,,,,,,
295059515,tertiary,Πλατε�,yes,,2,,,,,,,,,,,,
295059516,primary,Βασιλίσσ�,yes,yes,3,60,,,,,,,,,,,
295059517,primary,Βασιλίσσ�,yes,yes,3,,,,,,,,,,,,
295059518,tertiary,Δορυλαίου,yes,,1,,,,,,,,,,,,
295252279,tertiary,Ριζάρη,,,2,,,,,,,,,,,,
296687058,,,,,,,,,,water,,,,,,,
296687059,footway,,,,,,,,,,,,,,,,
296687060,footway,,,,,,,,,,,,,,,,
296687061,footway,,,,,,,,,,,,,,,,
296687062,footway,,,,,,,,,,,,,,,,
297295541,,,,,,,,,,,,,,,,,
297295542,,,,,,,,,,,,,,,,,
297295543,,,,,,,,,,,,,,,,,
297295545,,,,,,,,,,,,,,,,,
297295546,,,,,,,,,,,,,,,,,
297295547,,,,,,,,,,,,,,,,,
297295548,,,,,,,,,,,,,,,,,
297295549,,,,,,,,,,,,,,,,,
297295550,,,,,,,,,,,,,,,,,
297295551,,,,,,,,,,,,,,,,,
297295552,,,,,,,,,,,,,,,,,
297295553,,,,,,,,,,,,,,,,,
297295554,,,,,,,,,,,,,,,,,
297295555,,,,,,,,,,,,,,,,,
297295556,,,,,,,,,,,,,,,,,
297295557,,,,,,,,,,,,,,,,,
297295558,,,,,,,,,,,,,,,,,
297295559,,,,,,,,,,,,,,,,,
297295560,,,,,,,,,,,,,,,,,
297295561,,,,,,,,,,,,,,,,,
297295562,,,,,,,,,,,,,,,,,
297295563,,,,,,,,,,,,,,,,,
297295564,,,,,,,,,,,,,,,,,
297295565,,,,,,,,,,,,,,,,,
297295566,,,,,,,,,,,,,,,,,
297295567,,,,,,,,,,,,,,,,,
297295568,,,,,,,,,,,,,,,,,
297295569,,,,,,,,,,,,,,,,,
297295570,,,,,,,,,,,,,,,,,
297295571,,,,,,,,,,,,,,,,,
298829720,tertiary,Γεωργί�,yes,,,,,,,,,,,,,,
298830588,tertiary,,yes,,1,,,,,,,,,,,,
298831246,residential,Ξενίας,yes,,1,,,,,,,,,,,,
298831247,tertiary,Ιλισίων,yes,,1,,,,,,,,,,,,
298982651,residential,Σουηδίας,yes,,,,,,,,,,,,,,
298982738,tertiary,Αναπήρ�,,,2,,,,,,,,,,,,
298982739,residential,Φιλήμον�,yes,,,,,,,,,,,,,,
298982740,residential,Έλεν�,yes,,,,,,,,,,,,,,
298982741,tertiary,Χρήστ�,yes,,2,,,,,,,,,,,,
299514252,tertiary,Ιπποκράτους,yes,,2,,,,,,,,,,,,
299645306,tertiary,Πλατε�,yes,,2,,,,,,,,,,,,
299645496,tertiary,Μαρασλή,yes,,1,30,,,,,,,,,,,
299657353,tertiary,Σκουφά,yes,,,,,,,,,,,,,,
299661885,residential,Φιλήμον�,yes,,,,,,,,,,,,,,
299662400,tertiary,Κόνια�,,,2,50,,,,,,,,,,,
299665402,tertiary,Αναστάσι�,yes,,1,,,,,,,,,,,,
300710530,path,,,,,,,,,,,,,,,,
300875826,,Αμερικανι�,,,,,,,,,,,,,,,
302687604,,Ιε�,,,,,,,,,,,,,,,
302976238,,,,,,,,,,,,,,,,,
304074629,steps,,,,,,,,,,,,,,,,
304074630,path,,,,,,,,,,,,,,,,
304074631,footway,,,,,,,,,,,,,,,,
305450532,residential,Τραυλαντώνη,yes,,1,,,,,,,,,,,,
306174486,,Αγ�,,,,,,,,,,,,,,,
312722308,residential,Διονυσί�,,,1,,,,,,,,,,,,
312722309,steps,Διονυσί�,,,,,,,,,,,,,,,
312722310,residential,Διονυσί�,,,1,,,,,,,,,,,,
312722366,steps,Διονυσί�,,,,,,,,,,,,,,,
312722582,residential,Διονυσί�,no,,1,,,,,,,,,,,,
312722711,residential,Κρατερού,,,1,,,,,,,,,,,,
312724388,residential,Διονυσί�,yes,,1,,,,,,,,,,,,
312820731,residential,Αλκμάνος,yes,,1,,,,,,,,,,,,
312820732,residential,Ίων�,yes,,1,,,,,,,,,,,,
312821044,steps,Αντιμάχου,no,,,,,,,,,,,,,,
312821045,living_street,Αντιμάχου,no,,,,,,,,,,,,,,
312821046,residential,Ποταμιάν�,yes,,1,,,,,,,,,,,,
312821471,residential,Αντιφίλου,yes,,1,,,,,,,,,,,,
312821952,steps,Αντιμάχου,no,,,,,,,,,,,,,,
313481091,residential,Ίων�,no,,,,,,,,,,,,,,
313703851,residential,Διονυσί�,yes,,1,,,,,,,,,,,,
313737864,residential,Ταξίλου,yes,,1,,,,,,,,,,,,
313737865,pedestrian,Δαμασίππου,,,,,,,,,,,,,,,
313737866,residential,Ξενίας,yes,,1,,,,,,,,,,,,
314032754,residential,Χλωρού,no,,,,,,,,,,,,,,
314035168,residential,Γεωργί�,,,,,,,,,,,,,,,
314532113,residential,Σεμέλης,,,,,,,,,,,,,,,
314532115,residential,Αλκαίου,yes,,1,,,,,,,,,,,,
314534190,residential,Σεμέλης,no,,1,,,,,,,,,,,,
314541839,steps,,,,,,,,,,,,,,,,
314542539,residential,Μαικήνα,yes,,1,,,,,,,,,,,,
314542540,residential,Θεοδάμαντος,yes,,1,,,,,,,,,,,,
314547200,residential,Δρυός,no,,,,,,,,,,,,,,
314550555,residential,Αβύδου,yes,,1,,,,,,,,,,,,
314557949,residential,Νείλου,yes,,,,,,,,,,,,,,
314564746,residential,Ινδού,no,,,,,,,,,,,,,,
314564747,steps,Σταυραετού,,,,,,,,,,,,,,,
316655084,,,,,,,,,,,wall,,,,,,
316655085,,,,,,,,,,,,,,,,,
316655086,,,,,,,,,,,,,,,,,
316655087,,,,,,,,,,,,,,,,,
316655088,,,,,,,,,,,,,,,,,
316655089,,,,,,,,,,,,,,,,,
316655090,,,,,,,,,,,,,,,,,
316655091,,,,,,,,,,,,,,,,,
316773066,,Γαλλι�,,,,,,,,,,,,,,,
317013389,,,,,,,,,,,,,,,,,
317013390,,Εργαστήρ�,,,,,,,,,,,,,,,
317339731,footway,,,,,,,,,,,,,,,,
318327361,,,,,,,,,,,,,,,,,
318328983,,,,,,,,,,,,,,,,,
318329290,,,,,,,,,,,,,,,,,
318329922,,,,,,,,,,,,,,,,,
318587297,,Βυζαντι�,,,,,,,,,,,,,,,
318587299,,Πολεμι�,,,,,,,,,,,,,,,
318587300,pedestrian,,,,,,,,,,,,,,,,
318587301,steps,,,,,,,,,,,,,,,,
318587302,steps,,,,,,,,,,,,,,,,
318587303,footway,,,,,,,,,,,,,,,,
318587304,footway,,,,,,,,,,,yes,,,,,
318587305,footway,,,,,,,,,,,,,,,,
318667858,,,,,,,,,,,,,,,,,
319064734,,Αμερικανι�,,,,,,,,,,,,,,,
319099684,,Καναδι�,,,,,,,,,,,,,,,
319099685,,,,,,,,,,,,,,,,,
319099686,service,,,,,,,,,,,,,,,,
319099687,service,,,,,,,,,,,,,,,,
319099688,service,,,,,,,,,,,,,,,,
319557184,,Πλατε�,,,,,,,,,,,,,,,
319845447,,,,,,,,,,,wall,,,,,,
319845448,,,,,,,,,,,wall,,,,,,
319845449,,,,,,,,,,,wall,,,,,,
319845450,,,,,,,,,,,wall,,,,,,
319845451,,,,,,,,,,,wall,,,,,,
319845452,,,,,,,,,,,wall,,,,,,
319845463,,Δρομέας,,,,,,,,,,,,,,,
319845464,,Στ�,,,,,,,,,,,,,,,
319859811,,Πλατε�,,,,,,,,,,,,,,,
319859812,,,,,,,,,private,,,,,,,,
320205585,,,,,,,,,,,,,,,,,
320418117,residential,Ιάσων�,yes,,1,,,,,,,,,,,,
320782652,,Μουσε�,,,,,,,,,,,,,,,
326350375,unclassified,,yes,,,,,,,,,,,,,,
326641938,,,,,,,,,,,,,,,,,
328809165,,Μπερντές,,,,,,,,,,,,,,,
330836864,,,,,,,,,,,,,,,,,
330836865,,,,,,,,,,,,,,,,,
330836867,,,,,,,,,,,,,,,,,
332390765,footway,,,,,,,,,,,,,,,,
332390766,steps,,,,,,,,,,,,,up,,,
332390767,footway,,,,,,,,,,,,,,,,
332390768,footway,,,,,,,,,,,,,,,,
332390769,footway,,,,,,,,,,,,,,,,
332390770,footway,,,,,,,,,,,,,,,,
332390771,footway,,,,,,,,,,,,,,,,
332390772,footway,,,no,,,,,,,,,,,,,
332911301,tertiary,Γρηγορί�,no,,2,,,,,,,,,,,,
332911302,residential,Θεοδάμαντος,yes,,1,,,,,,,,,,,,
344360200,,,,,,,,,,,,,,,,,
344360201,path,,,,,,,,,,,,,,,,
345744287,residential,Αννίνου,,,,,,,,,,,,,,,
347498293,service,,,,,,,,,,,,,,,,
365528693,residential,Στρατιωτικ�,yes,,,,,,,,,,,,,,
365528694,steps,Βουκουρεστίου,,,,,,,,,,,,,,,
365528695,residential,Στρατιωτικ�,no,,,,,,,,,,,,,,
365528697,steps,Στρατιωτικ�,,,,,,,,,,,,,,,
365722346,residential,Οίτης,no,,,,,,,,,,,,,,
365723206,steps,Α,no,,,,,,,,,,,,,,
367089417,,,,,,,,,,cliff,,,,,,,
367089837,,,,,,,,,,cliff,,,,,,,
367089943,,,,,,,,,,cliff,,,,,,,
368485046,residential,Λάμψακου,,,,,,,,,,,,,,,
369523889,residential,Κορινθίας,yes,,1,,,,,,,,,,,,
370804205,,,,,,,,,,,,,,,,,
370804206,,,,,,,,,,,,,,,,,
370804207,,,,,,,,,,,wall,,,,,,
370804208,,,,,,,,,,,,,,,,,
370804209,,,,,,,,,,,,,,,,,
370804210,,,,,,,,,,,,,,,,,
370804211,,,,,,,,,,,,,,,,,
370804212,,,,,,,,,,,,,,,,,
370804214,,,,,,,,,,,,,,,,,
370804216,,,,,,,,,,,,,,,,,
370804217,,,,,,,,,,,,,,,,,
370804218,,,,,,,,,,,,,,,,,
370804220,,,,,,,,,,,,,,,,,
370804221,footway,,,,,,,,,,,,,,,,
370804222,footway,,,,,,,,,,,,,,,,
370804223,footway,,,,,,,,,,,,,,,,
370804226,footway,,,,,,,,,,,,,,,,
370804227,footway,,,,,,,,,,,,,,,,
370804228,footway,,,,,,,,,,,,,,,,
370804230,footway,,,,,,,,,,,,,,,,
370804231,footway,,,,,,,,,,,,,,,,
370804232,footway,,,,,,,,,,,,,,,,
370804233,footway,,,,,,,,,,,,,,,,
370804234,footway,,,,,,,,,,,,,,,,
370804235,footway,,,,,,,,,,,,,,,,
370804237,footway,,,,,,,,,,,,,,,,
370804241,footway,,,,,,,,,,,,,,,,
370804242,footway,,,,,,,,,,,,,,,,
370804243,footway,,,,,,,,,,,,,,,,
370804244,footway,,,,,,,,,,,,,,,,
370804245,footway,,,,,,,,,,,,,,,,
370804246,footway,,,,,,,,,,,,,,,,
370804247,footway,,,,,,,,,,,,,,,,
370804248,footway,,,,,,,,,,,,,,,,
370804249,footway,,,,,,,,,,,,,,,,
381164285,,,,,,,,,,,,,,,,,
381684452,,Θέατ�,,,,,,,,,,,,,,,
382132178,,,,,,,,,,,,,,,,,
382132179,footway,,,,,,,,,,,,,,,,
382646588,,Εκδόσε�,,,,,,,,,,,,,,,
383558781,,Ευαγγελι�,,,,,,,,,,,,,,,
385227768,secondary,Σπύρ�,yes,,1,,,,,,,,,,,,
385571898,,,,,,,,,,,,,,,,,
386094585,,Σι�,,,,,,,,,,,,,,,
386094614,footway,,,,,,,,,,,,,,,,
386094626,footway,,,,,,,,,,,,,,,,
386094632,footway,,,,,,,,,,,,,,,,
386094633,footway,,,,,,,,,,,,,,,,
386094636,footway,,,,,,,,,,,,,,,,
386094643,secondary,Μιχαλακοπούλου,yes,,2,,,,,,,,,,,,
386254329,,Περιφέρε�,,,,,,,,,,,,,,,
386264438,,,,,,,,,,,,,,,,,
386264482,,,,,,,,,,,,,,,,,
386264484,,,,,,,,,,,,,,,,,
386264488,,,,,,,,,,,,,,,,,
386383497,,,,,,,,,,,,,,,,,
386383499,,,,,,,,,,,,,,,,,
386383501,,,,,,,,,,,,,,,,,
386383511,,,,,,,,,,,,,,,,,
386383513,,,,,,,,,,,,,,,,,
386383514,,,,,,,,,,,,,,,,,
386383517,,,,,,,,,,,,,,,,,
386383521,,,,,,,,,,,,,,,,,
386383523,,,,,,,,,,,,,,,,,
386383526,,,,,,,,,,,,,,,,,
386383528,,,,,,,,,,,,,,,,,
386383530,,,,,,,,,,,,,,,,,
386383531,,,,,,,,,,,,,,,,,
386383958,,,,,,,,,,,,,,,,,
386653986,,Λόφ�,,,,,,,,bare_rock,,,,,,,
386899464,,,,,,,,,,,,,,,,,
386899465,,,,,,,,,,,,,,,,,
386899466,,,,,,,,,,,,,,,,,
386899467,,,,,,,,,,,,,,,,,
386899468,,,,,,,,,,,,,,,,,
386899469,,,,,,,,,,,,,,,,,
386899470,,,,,,,,,,,,,,,,,
386899471,,,,,,,,,,,,,,,,,
386899472,,,,,,,,,,,,,,,,,
386899473,,,,,,,,,,,,,,,,,
386900129,,,,,,,,,,,,,,,,,
386900130,,,,,,,,,,,,,,,,,
386900131,,,,,,,,,,,,,,,,,
386900132,,,,,,,,,,,,,,,,,
386900133,,,,,,,,,,,,,,,,,
386900134,,,,,,,,,,,,,,,,,
386900135,,,,,,,,,,,,,,,,,
386900136,,,,,,,,,,,,,,,,,
386900137,,,,,,,,,,,,,,,,,
386900138,,,,,,,,,,,,,,,,,
386901600,,,,,,,,,,,,,,,,,
386901601,,,,,,,,,,,,,,,,,
386917179,,,,,,,,,,,,,,,,,
386917180,,,,,,,,,,,,,,,,,
386917181,,,,,,,,,,,,,,,,,
386917182,,,,,,,,,,,,,,,,,
386917183,,,,,,,,,,,,,,,,,
386917184,,,,,,,,,,,,,,,,,
386917185,,,,,,,,,,,,,,,,,
386917780,,,,,,,,,,,,,,,,,
386917781,,,,,,,,,,,,,,,,,
386917782,,,,,,,,,,,,,,,,,
386917783,,,,,,,,,,,,,,,,,
386917784,,,,,,,,,,,,,,,,,
386917785,,,,,,,,,,,,,,,,,
386917786,,,,,,,,,,,,,,,,,
386917787,,,,,,,,,,,,,,,,,
386917788,,,,,,,,,,,,,,,,,
386917789,,,,,,,,,,,,,,,,,
386917790,,,,,,,,,,,,,,,,,
387078409,,,,,,,,,,,,,,,,,
387078410,,,,,,,,,,,,,,,,,
387078411,,,,,,,,,,,,,,,,,
387078412,,,,,,,,,,,,,,,,,
387078417,,,,,,,,,,,,,,,,,
387078418,,,,,,,,,,,,,,,,,
387078419,,,,,,,,,,,,,,,,,
387078420,,,,,,,,,,,,,,,,,
387078421,,,,,,,,,,,,,,,,,
387079471,,,,,,,,,,,,,,,,,
387079472,,,,,,,,,,,,,,,,,
387079473,,,,,,,,,,,,,,,,,
387079474,,,,,,,,,,,,,,,,,
387079475,,,,,,,,,,,,,,,,,
387079476,,,,,,,,,,,,,,,,,
387079477,,,,,,,,,,,,,,,,,
387119981,,,,,,,,,,,,,,,,,
387119983,,,,,,,,,,,,,,,,,
387119985,,,,,,,,,,,,,,,,,
387119987,,,,,,,,,,,,,,,,,
387119989,,,,,,,,,,,,,,,,,
387119990,,,,,,,,,,,,,,,,,
387119991,,,,,,,,,,,,,,,,,
387119992,,,,,,,,,,,,,,,,,
387119993,,,,,,,,,,,,,,,,,
387119994,,,,,,,,,,,,,,,,,
387119995,,,,,,,,,,,,,,,,,
387123915,,,,,,,,,,,,,,,,,
387123916,,,,,,,,,,,,,,,,,
387123917,,,,,,,,,,,,,,,,,
387123918,,,,,,,,,,,,,,,,,
387123919,,,,,,,,,,,,,,,,,
387123920,,,,,,,,,,,,,,,,,
387123921,,,,,,,,,,,,,,,,,
387123922,,,,,,,,,,,,,,,,,
387123923,,,,,,,,,,,,,,,,,
387123924,,,,,,,,,,,,,,,,,
387123925,,,,,,,,,,,,,,,,,
387123926,,,,,,,,,,,,,,,,,
387123927,,,,,,,,,,,,,,,,,
387123928,,,,,,,,,,,,,,,,,
387123929,,,,,,,,,,,,,,,,,
387123930,,,,,,,,,,,,,,,,,
387123931,,,,,,,,,,,,,,,,,
387123932,,,,,,,,,,,,,,,,,
387123933,,,,,,,,,,,,,,,,,
